# (c) Scikit-HEP project - Particle package data file - particle2023.csv - version 13 - 2023-07-03
ID,Mass,MassUpper,MassLower,Width,WidthUpper,WidthLower,I,G,P,C,Anti,Charge,Rank,Status,Name,Quarks,Latex
3303,-1,-1,-1,-1,-1,-1,0,5,5,5,1,-2,0,4,(ss)(1),,(ss)_{1}
-3303,-1,-1,-1,-1,-1,-1,0,5,5,5,1,2,0,4,(ss)(1),,(ss)_{1}
3312,1321.71,0.07,0.07,4.02e-12,4e-14,4e-14,1/2,5,1,5,1,-3,4,0,Xi,dss,\Xi^{-}
-3312,1321.71,0.07,0.07,4.02e-12,4e-14,4e-14,1/2,5,-1,5,1,3,4,0,Xi,DSS,\overline{\Xi}^{+}
3314,1535,0.6,0.6,9.9,1.7,1.9,1/2,5,1,5,1,-3,4,0,Xi(1530),dss,\Xi(1530)^{-}
-3314,1535,0.6,0.6,9.9,1.7,1.9,1/2,5,-1,5,1,3,4,0,Xi(1530),DSS,\overline{\Xi}(1530)^{+}
3322,1314.86,0.2,0.2,2.27e-12,7e-14,7e-14,1/2,5,1,5,1,0,4,0,Xi,uss,\Xi^{0}
-3322,1314.86,0.2,0.2,2.27e-12,7e-14,7e-14,1/2,5,-1,5,1,0,4,0,Xi,USS,\overline{\Xi}^{0}
3324,1531.8,0.32,0.32,9.1,0.5,0.5,1/2,5,1,5,1,0,4,0,Xi(1530),uss,\Xi(1530)^{0}
-3324,1531.8,0.32,0.32,9.1,0.5,0.5,1/2,5,-1,5,1,0,4,0,Xi(1530),USS,\overline{\Xi}(1530)^{0}
3334,1672.45,0.29,0.29,8.02e-12,1.1e-13,1.1e-13,0,5,1,5,1,-3,4,0,Omega,sss,\Omega^{-}
-3334,1672.45,0.29,0.29,8.02e-12,1.1e-13,1.1e-13,0,5,-1,5,1,3,4,0,Omega,SSS,\overline{\Omega}^{+}
4101,-1,-1,-1,-1,-1,-1,1/2,5,5,5,1,1,0,4,(cd)(0),,(cd)_{0}
-4101,-1,-1,-1,-1,-1,-1,1/2,5,5,5,1,-1,0,4,(cd)(0),,(cd)_{0}
4103,-1,-1,-1,-1,-1,-1,1/2,5,5,5,1,1,0,4,(cd)(1),,(cd)_{1}
-4103,-1,-1,-1,-1,-1,-1,1/2,5,5,5,1,-1,0,4,(cd)(1),,(cd)_{1}
4112,2453.75,0.14,0.14,1.83,0.11,0.19,1,5,1,5,1,0,4,0,Sigma(c)(2455),ddc,\Sigma_{c}^{0}
-4112,2453.75,0.14,0.14,1.83,0.11,0.19,1,5,-1,5,1,0,4,0,Sigma(c)(2455),DDC,\overline{\Sigma}_{c}^{0}
4114,2518.48,0.2,0.2,15.3,0.4,0.5,1,5,1,5,1,0,3,0,Sigma(c)(2520),ddc,\Sigma_{c}(2520)^{0}
-4114,2518.48,0.2,0.2,15.3,0.4,0.5,1,5,-1,5,1,0,3,0,Sigma(c)(2520),DDC,\overline{\Sigma}_{c}(2520)^{0}
4122,2286.46,0.14,0.14,3.27e-09,4e-11,4e-11,0,5,1,5,1,3,4,0,Lambda(c),udc,\Lambda_{c}^{+}
-4122,2286.46,0.14,0.14,3.27e-09,4e-11,4e-11,0,5,-1,5,1,-3,4,0,Lambda(c),UDC,\overline{\Lambda}_{c}^{-}
4132,2470.44,0.28,0.28,4.33e-09,7e-11,7e-11,1/2,5,1,5,1,0,3,0,Xi(c),dsc,\Xi_{c}^{0}
-4132,2470.44,0.28,0.28,4.33e-09,7e-11,7e-11,1/2,5,-1,5,1,0,3,0,Xi(c),DSC,\overline{\Xi}_{c}^{0}
4201,-1,-1,-1,-1,-1,-1,1/2,5,5,5,1,4,0,4,(cu)(0),,(cu)_{0}
-4201,-1,-1,-1,-1,-1,-1,1/2,5,5,5,1,-4,0,4,(cu)(0),,(cu)_{0}
4203,-1,-1,-1,-1,-1,-1,1/2,5,5,5,1,4,0,4,(cu)(1),,(cu)_{1}
-4203,-1,-1,-1,-1,-1,-1,1/2,5,5,5,1,-4,0,4,(cu)(1),,(cu)_{1}
4212,2452.65,0.22,0.16,2.3,0.4,0.4,1,5,1,5,1,3,4,0,Sigma(c)(2455),udc,\Sigma_{c}(2455)^{+}
-4212,2452.65,0.22,0.16,2.3,0.4,0.4,1,5,-1,5,1,-3,4,0,Sigma(c)(2455),UDC,\overline{\Sigma}_{c}(2455)^{-}
4214,2517.4,0.7,0.5,17.2,4,2.2,1,5,1,5,1,3,3,0,Sigma(c)(2520),udc,\Sigma_{c}(2520)^{+}
-4214,2517.4,0.7,0.5,17.2,4,2.2,1,5,-1,5,1,-3,3,0,Sigma(c)(2520),UDC,\overline{\Sigma}_{c}(2520)^{-}
4222,2453.97,0.14,0.14,1.89,0.09,0.18,1,5,1,5,1,6,4,0,Sigma(c)(2455),uuc,\Sigma_{c}(2455)^{++}
-4222,2453.97,0.14,0.14,1.89,0.09,0.18,1,5,-1,5,1,-6,4,0,Sigma(c)(2455),UUC,\overline{\Sigma}_{c}(2455)^{--}
4224,2518.41,0.22,0.18,14.78,0.3,0.4,1,5,1,5,1,6,3,0,Sigma(c)(2520),uuc,\Sigma_{c}(2520)^{++}
-4224,2518.41,0.22,0.18,14.78,0.3,0.4,1,5,-1,5,1,-6,3,0,Sigma(c)(2520),UUC,\overline{\Sigma}_{c}(2520)^{--}
4232,2467.71,0.23,0.23,1.453e-09,1.6e-11,1.6e-11,1/2,5,1,5,1,3,3,0,Xi(c),usc,\Xi_{c}^{+}
-4232,2467.71,0.23,0.23,1.453e-09,1.6e-11,1.6e-11,1/2,5,-1,5,1,-3,3,0,Xi(c),USC,\overline{\Xi}_{c}^{-}
4301,-1,-1,-1,-1,-1,-1,0,5,5,5,1,1,0,4,(cs)(0),,(cs)_{0}
-4301,-1,-1,-1,-1,-1,-1,0,5,5,5,1,-1,0,4,(cs)(0),,(cs)_{0}
4303,-1,-1,-1,-1,-1,-1,0,5,5,5,1,1,0,4,(cs)(1),,(cs)_{1}
-4303,-1,-1,-1,-1,-1,-1,0,5,5,5,1,-1,0,4,(cs)(1),,(cs)_{1}
4312,2578.7,0.5,0.5,-1,-1,-1,1/2,5,1,5,1,0,3,0,Xi(c)',dsc,\Xi_{c}^{\prime 0}
-4312,2578.7,0.5,0.5,-1,-1,-1,1/2,5,-1,5,1,0,3,0,Xi(c)',DSC,\overline{\Xi}_{c}^{\prime 0}
4314,2646.16,0.25,0.25,2.35,0.22,0.22,1/2,5,1,5,1,0,3,0,Xi(c)(2645),dsc,\Xi_{c}(2645)^{0}
-4314,2646.16,0.25,0.25,2.35,0.22,0.22,1/2,5,-1,5,1,0,3,0,Xi(c)(2645),DSC,\overline{\Xi}_{c}(2645)^{0}
4322,2578.2,0.5,0.5,-1,-1,-1,1/2,5,1,5,1,3,3,0,Xi(c)',usc,\Xi_{c}^{\prime +}
-4322,2578.2,0.5,0.5,-1,-1,-1,1/2,5,-1,5,1,-3,3,0,Xi(c)',USC,\overline{\Xi}_{c}^{\prime -}
4324,2645.1,0.3,0.3,2.14,0.19,0.19,1/2,5,1,5,1,3,3,0,Xi(c)(2645),usc,\Xi_{c}(2645)^{+}
-4324,2645.1,0.3,0.3,2.14,0.19,0.19,1/2,5,-1,5,1,-3,3,0,Xi(c)(2645),USC,\overline{\Xi}_{c}(2645)^{-}
4332,2695.2,1.7,1.7,2.46e-09,2.6e-10,2.2e-10,0,5,1,5,1,0,3,0,Omega(c),ssc,\Omega_{c}^{0}
-4332,2695.2,1.7,1.7,2.46e-09,2.6e-10,2.2e-10,0,5,-1,5,1,0,3,0,Omega(c),SSC,\overline{\Omega}_{c}^{0}
4334,2765.9,2,2,-1,-1,-1,0,5,1,5,1,0,3,0,Omega(c)(2770),ssc,\Omega_{c}(2770)^{0}
-4334,2765.9,2,2,-1,-1,-1,0,5,-1,5,1,0,3,0,Omega(c)(2770),SSC,\overline{\Omega}_{c}(2770)^{0}
4403,-1,-1,-1,-1,-1,-1,0,5,5,5,1,4,0,4,(cc)(1),,(cc)_{1}
-4403,-1,-1,-1,-1,-1,-1,0,5,5,5,1,-4,0,4,(cc)(1),,(cc)_{1}
5101,-1,-1,-1,-1,-1,-1,1/2,5,5,5,1,-2,0,4,(bd)(0),,(bd)_{0}
-5101,-1,-1,-1,-1,-1,-1,1/2,5,5,5,1,2,0,4,(bd)(0),,(bd)_{0}
5103,-1,-1,-1,-1,-1,-1,1/2,5,5,5,1,-2,0,4,(bd)(1),,(bd)_{1}
-5103,-1,-1,-1,-1,-1,-1,1/2,5,5,5,1,2,0,4,(bd)(1),,(bd)_{1}
5112,5815.64,0.27,0.27,5.3,0.5,0.5,1,5,1,5,1,-3,3,0,Sigma(b),ddb,\Sigma_{b}^{-}
-5112,5815.64,0.27,0.27,5.3,0.5,0.5,1,5,-1,5,1,3,3,0,Sigma(b),DDB,\overline{\Sigma}_{b}^{+}
5114,5834.74,0.3,0.3,10.4,0.8,0.8,1,5,1,5,1,-3,3,0,Sigma(b)*,ddb,\Sigma_{b}^{*-}
-5114,5834.74,0.3,0.3,10.4,0.8,0.8,1,5,-1,5,1,3,3,0,Sigma(b)*,DDB,\overline{\Sigma}_{b}^{*+}
5122,5619.6,0.17,0.17,4.475e-10,2.7e-12,2.7e-12,0,5,1,5,1,0,3,0,Lambda(b),udb,\Lambda_{b}^{0}
-5122,5619.6,0.17,0.17,4.475e-10,2.7e-12,2.7e-12,0,5,-1,5,1,0,3,0,Lambda(b),UDB,\overline{\Lambda}_{b}^{0}
5132,5797,0.6,0.6,4.19e-10,1.1e-11,1.1e-11,1/2,5,1,5,1,-3,3,0,Xi(b),dsb,\Xi_{b}^{-}
-5132,5797,0.6,0.6,4.19e-10,1.1e-11,1.1e-11,1/2,5,-1,5,1,3,3,0,Xi(b),DSB,\overline{\Xi}_{b}^{+}
5201,-1,-1,-1,-1,-1,-1,1/2,5,5,5,1,1,0,4,(bu)(0),,(bu)_{0}
-5201,-1,-1,-1,-1,-1,-1,1/2,5,5,5,1,-1,0,4,(bu)(0),,(bu)_{0}
5203,-1,-1,-1,-1,-1,-1,1/2,5,5,5,1,1,0,4,(bu)(1),,(bu)_{1}
-5203,-1,-1,-1,-1,-1,-1,1/2,5,5,5,1,-1,0,4,(bu)(1),,(bu)_{1}
5222,5810.56,0.25,0.25,5,0.5,0.5,1,5,1,5,1,3,3,0,Sigma(b),uub,\Sigma_{b}^{+}
-5222,5810.56,0.25,0.25,5,0.5,0.5,1,5,-1,5,1,-3,3,0,Sigma(b),UUB,\overline{\Sigma}_{b}^{-}
5224,5830.32,0.27,0.27,9.4,0.5,0.5,1,5,1,5,1,3,3,0,Sigma(b)*,uub,\Sigma_{b}^{*+}
-5224,5830.32,0.27,0.27,9.4,0.5,0.5,1,5,-1,5,1,-3,3,0,Sigma(b)*,UUB,\overline{\Sigma}_{b}^{*-}
5232,5791.9,0.5,0.5,4.45e-10,9e-12,9e-12,1/2,5,1,5,1,0,3,0,Xi(b),usb,\Xi_{b}^{0}
-5232,5791.9,0.5,0.5,4.45e-10,9e-12,9e-12,1/2,5,-1,5,1,0,3,0,Xi(b),USB,\overline{\Xi}_{b}^{0}
5301,-1,-1,-1,-1,-1,-1,0,5,5,5,1,-2,0,4,(bs)(0),,(bs)_{0}
-5301,-1,-1,-1,-1,-1,-1,0,5,5,5,1,2,0,4,(bs)(0),,(bs)_{0}
5303,-1,-1,-1,-1,-1,-1,0,5,5,5,1,-2,0,4,(bs)(1),,(bs)_{1}
-5303,-1,-1,-1,-1,-1,-1,0,5,5,5,1,2,0,4,(bs)(1),,(bs)_{1}
5332,6045.2,1.2,1.2,4e-10,5e-11,4e-11,0,5,1,5,1,-3,3,0,Omega(b),ssb,\Omega_{b}^{-}
-5332,6045.2,1.2,1.2,4e-10,5e-11,4e-11,0,5,-1,5,1,3,3,0,Omega(b),SSB,\overline{\Omega}_{b}^{+}
5401,-1,-1,-1,-1,-1,-1,0,5,5,5,1,1,0,4,(bc)(0),,(bc)_{0}
-5401,-1,-1,-1,-1,-1,-1,0,5,5,5,1,-1,0,4,(bc)(0),,(bc)_{0}
5403,-1,-1,-1,-1,-1,-1,0,5,5,5,1,1,0,4,(bc)(1),,(bc)_{1}
-5403,-1,-1,-1,-1,-1,-1,0,5,5,5,1,-1,0,4,(bc)(1),,(bc)_{1}
5503,-1,-1,-1,-1,-1,-1,0,5,5,5,1,-2,0,4,(bb)(1),,(bb)_{1}
-5503,-1,-1,-1,-1,-1,-1,0,5,5,5,1,2,0,4,(bb)(1),,(bb)_{1}
10111,1439,34,34,258,14,14,1,-1,1,1,0,0,0,0,a(0)(1450),(uU-dD)/sqrt(2),a_{0}(1450)^{0}
10113,1229.5,3.2,3.2,142,9,9,1,1,1,-1,0,0,0,0,b(1)(1235),(uU-dD)/sqrt(2),b_{1}(1235)^{0}
10115,1670.6,2.9,1.2,258,8,9,1,-1,-1,1,0,0,0,0,pi(2)(1670),(uU-dD)/sqrt(2),\pi_{2}(1670)^{0}
10211,1439,34,34,258,14,14,1,-1,1,5,2,3,0,0,a(0)(1450),uD,a_{0}(1450)^{+}
-10211,1439,34,34,258,14,14,1,-1,1,5,2,-3,0,0,a(0)(1450),Ud,a_{0}(1450)^{-}
10213,1229.5,3.2,3.2,142,9,9,1,1,1,5,2,3,0,0,b(1)(1235),uD,b_{1}(1235)^{+}
-10213,1229.5,3.2,3.2,142,9,9,1,1,1,5,2,-3,0,0,b(1)(1235),Ud,b_{1}(1235)^{-}
10215,1670.6,2.9,1.2,258,8,9,1,-1,-1,5,2,3,0,0,pi(2)(1670),uD,\pi_{2}(1670)^{+}
-10215,1670.6,2.9,1.2,258,8,9,1,-1,-1,5,2,-3,0,0,pi(2)(1670),Ud,\pi_{2}(1670)^{-}
10221,1350,150,150,350,150,150,0,1,1,1,0,0,0,0,f(0)(1370),x(uU+dD)+y(sS),f_{0}(1370)
10223,1166,6,6,375,35,35,0,-1,1,-1,0,0,0,0,h(1)(1170),x(uU+dD)+y(sS),h_{1}(1170)
10225,1617,5,5,181,11,11,0,1,-1,1,0,0,0,0,eta(2)(1645),x(uU+dD)+y(sS),\eta_{2}(1645)
10311,1430,50,50,270,80,80,1/2,5,1,5,1,0,0,0,K(0)*(1430),dS,K_{0}^{*}(1430)^{0}
-10311,1430,50,50,270,80,80,1/2,5,1,5,1,0,0,0,K(0)*(1430),Ds,\overline{K}_{0}^{*}(1430)^{0}
10313,1253,7,7,90,20,20,1/2,5,1,5,1,0,0,0,K(1)(1270),dS,K_{1}(1270)^{0}
-10313,1253,7,7,90,20,20,1/2,5,1,5,1,0,0,0,K(1)(1270),Ds,\overline{K}_{1}(1270)^{0}
10315,1773,8,8,186,14,14,1/2,5,-1,5,1,0,0,0,K(2)(1770),dS,K_{2}(1770)^{0}
-10315,1773,8,8,186,14,14,1/2,5,-1,5,1,0,0,0,K(2)(1770),Ds,\overline{K}_{2}(1770)^{0}
10321,1430,50,50,270,80,80,1/2,5,1,5,2,3,0,0,K(0)*(1430),uS,K_{0}^{*}(1430)^{+}
-10321,1430,50,50,270,80,80,1/2,5,1,5,2,-3,0,0,K(0)*(1430),Us,K_{0}^{*}(1430)^{-}
10323,1253,7,7,90,20,20,1/2,5,1,5,2,3,0,0,K(1)(1270),uS,K_{1}(1270)^{+}
-10323,1253,7,7,90,20,20,1/2,5,1,5,2,-3,0,0,K(1)(1270),Us,K_{1}(1270)^{-}
10325,1773,8,8,186,14,14,1/2,5,-1,5,2,3,0,0,K(2)(1770),uS,K_{2}(1770)^{+}
-10325,1773,8,8,186,14,14,1/2,5,-1,5,2,-3,0,0,K(2)(1770),Us,K_{2}(1770)^{-}
10331,1733,8,7,150,12,10,0,1,1,1,0,0,0,0,f(0)(1710),x(uU+dD)+y(sS),f_{0}(1710)
10333,1409,9,8,78,11,11,?,-1,1,-1,0,0,0,2,h(1)(1415),x(uU+dD)+y(sS),h_{1}(1415)
10335,1842,8,8,225,14,14,0,1,-1,1,0,0,0,2,eta(2)(1870),x(uU+dD)+y(sS),\eta_{2}(1870)
10411,2343,10,10,229,16,16,1/2,5,5,5,2,3,0,2,D(0)*(2300),cD,D_{0}^{*}(2300)^{+}
-10411,2343,10,10,229,16,16,1/2,5,5,5,2,-3,0,2,D(0)*(2300),Cd,D_{0}^{*}(2300)^{-}
10413,2422.1,0.6,0.6,31.3,1.9,1.9,1/2,5,5,5,2,3,0,2,D(1)(2420),cD,D_{1}(2420)^{+}
-10413,2422.1,0.6,0.6,31.3,1.9,1.9,1/2,5,5,5,2,-3,0,2,D(1)(2420),Cd,D_{1}(2420)^{-}
10421,2343,10,10,229,16,16,1/2,5,1,5,1,0,0,2,D(0)*(2300),cU,D_{0}^{*}(2300)^{0}
-10421,2343,10,10,229,16,16,1/2,5,1,5,1,0,0,2,D(0)*(2300),Cu,\overline{D}_{0}^{*}(2300)^{0}
10423,2422.1,0.6,0.6,31.3,1.9,1.9,1/2,5,1,5,1,0,0,0,D(1)(2420),cU,D_{1}(2420)^{0}
-10423,2422.1,0.6,0.6,31.3,1.9,1.9,1/2,5,1,5,1,0,0,0,D(1)(2420),Cu,\overline{D}_{1}(2420)^{0}
10431,2317.8,0.5,0.5,10,-1,-1,0,5,1,5,2,3,0,0,D(s0)*(2317),cS,D_{s0}^{*}(2317)^{+}
-10431,2317.8,0.5,0.5,10,-1,-1,0,5,1,5,2,-3,0,0,D(s0)*(2317),Cs,D_{s0}^{*}(2317)^{-}
10433,2535.11,0.06,0.06,0.92,0.05,0.05,0,5,1,5,2,3,0,0,D(s1)(2536),cS,D_{s1}(2536)^{+}
-10433,2535.11,0.06,0.06,0.92,0.05,0.05,0,5,1,5,2,-3,0,0,D(s1)(2536),Cs,D_{s1}(2536)^{-}
10441,3414.71,0.3,0.3,10.8,0.6,0.6,0,1,1,1,0,0,0,0,chi(c0)(1P),cC,\chi_{c0}(1P)
10443,3525.37,0.14,0.14,0.78,0.28,0.28,?,5,1,-1,0,0,0,0,h(c)(1P),cC,h_{c}(1P)
10551,9859.4,0.5,0.5,-1,-1,-1,0,1,1,1,0,0,0,0,chi(b0)(1P),bB,\chi_{b0}(1P)
10553,9899.3,0.8,0.8,-1,-1,-1,0,5,1,-1,0,0,0,0,h(b)(1P),bB,h_{b}(1P)
11112,1860,60,20,250,70,70,3/2,5,-1,5,1,-3,3,0,Delta(1900),ddd,\Delta(1900)^{-}
-11112,1860,60,20,250,70,70,3/2,5,1,5,1,3,3,0,Delta(1900),DDD,\overline{\Delta}(1900)^{+}
11114,1710,20,20,300,80,80,3/2,5,-1,5,1,-3,4,1,Delta(1700),ddd,\Delta(1700)^{-}
-11114,1710,20,20,300,80,80,3/2,5,1,5,1,3,4,1,Delta(1700),DDD,\overline{\Delta}(1700)^{+}
11116,1950,50,50,300,100,100,3/2,5,-1,5,1,-3,3,1,Delta(1930),ddd,\Delta(1930)^{-}
-11116,1950,50,50,300,100,100,3/2,5,1,5,1,3,3,1,Delta(1930),DDD,\overline{\Delta}(1930)^{+}
11212,1860,60,20,250,70,70,3/2,5,-1,5,1,0,3,0,Delta(1900),udd,\Delta(1900)^{0}
-11212,1860,60,20,250,70,70,3/2,5,1,5,1,0,3,0,Delta(1900),UDD,\overline{\Delta}(1900)^{0}
11216,1950,50,50,300,100,100,3/2,5,-1,5,1,0,3,1,Delta(1930),udd,\Delta(1930)^{0}
-11216,1950,50,50,300,100,100,3/2,5,1,5,1,0,3,1,Delta(1930),UDD,\overline{\Delta}(1930)^{0}
12112,1440,30,30,350,100,100,1/2,5,1,5,1,0,4,0,N(1440),udd,N(1440)^{0}
-12112,1440,30,30,350,100,100,1/2,5,-1,5,1,0,4,0,N(1440),UDD,\overline{N}(1440)^{0}
12114,1710,20,20,300,80,80,3/2,5,-1,5,1,0,4,1,Delta(1700),udd,\Delta(1700)^{0}
-12114,1710,20,20,300,80,80,3/2,5,1,5,1,0,4,1,Delta(1700),UDD,\overline{\Delta}(1700)^{0}
12116,1685,5,5,120,10,5,1/2,5,1,5,1,0,4,1,N(1680),udd,N(1680)^{0}
-12116,1685,5,5,120,10,5,1/2,5,-1,5,1,0,4,1,N(1680),UDD,\overline{N}(1680)^{0}
12122,1860,60,20,250,70,70,3/2,5,-1,5,1,3,3,0,Delta(1900),uud,\Delta(1900)^{+}
-12122,1860,60,20,250,70,70,3/2,5,1,5,1,-3,3,0,Delta(1900),UUD,\overline{\Delta}(1900)^{-}
12126,1950,50,50,300,100,100,3/2,5,-1,5,1,3,3,1,Delta(1930),uud,\Delta(1930)^{+}
-12126,1950,50,50,300,100,100,3/2,5,1,5,1,-3,3,1,Delta(1930),UUD,\overline{\Delta}(1930)^{-}
12212,1440,30,30,350,100,100,1/2,5,1,5,1,3,4,0,N(1440),uud,N(1440)^{+}
-12212,1440,30,30,350,100,100,1/2,5,-1,5,1,-3,4,0,N(1440),UUD,\overline{N}(1440)^{-}
12214,1710,20,20,300,80,80,3/2,5,-1,5,1,3,4,1,Delta(1700),uud,\Delta(1700)^{+}
-12214,1710,20,20,300,80,80,3/2,5,1,5,1,-3,4,1,Delta(1700),UUD,\overline{\Delta}(1700)^{-}
12216,1685,5,5,120,10,5,1/2,5,1,5,1,3,4,1,N(1680),uud,N(1680)^{+}
-12216,1685,5,5,120,10,5,1/2,5,-1,5,1,-3,4,1,N(1680),UUD,\overline{N}(1680)^{-}
12222,1860,60,20,250,70,70,3/2,5,-1,5,1,6,3,0,Delta(1900),uuu,\Delta(1900)^{++}
-12222,1860,60,20,250,70,70,3/2,5,1,5,1,-6,3,0,Delta(1900),UUU,\overline{\Delta}(1900)^{--}
12224,1710,20,20,300,80,80,3/2,5,-1,5,1,6,4,1,Delta(1700),uuu,\Delta(1700)^{++}
-12224,1710,20,20,300,80,80,3/2,5,1,5,1,-6,4,1,Delta(1700),UUU,\overline{\Delta}(1700)^{--}
12226,1950,50,50,300,100,100,3/2,5,-1,5,1,6,3,1,Delta(1930),uuu,\Delta(1930)^{++}
-12226,1950,50,50,300,100,100,3/2,5,1,5,1,-6,3,1,Delta(1930),UUU,\overline{\Delta}(1930)^{--}
13112,1660,20,20,200,100,100,1,5,1,5,1,-3,3,0,Sigma(1660),dds,\Sigma(1660)^{-}
-13112,1660,20,20,200,100,100,1,5,-1,5,1,3,3,0,Sigma(1660),DDS,\overline{\Sigma}(1660)^{+}
13114,1675,10,10,70,30,30,1,5,-1,5,1,-3,4,1,Sigma(1670),dds,\Sigma(1670)^{-}
-13114,1675,10,10,70,30,30,1,5,1,5,1,3,4,1,Sigma(1670),DDS,\overline{\Sigma}(1670)^{+}
13116,1915,20,15,120,40,40,1,5,1,5,1,-3,4,1,Sigma(1915),dds,\Sigma(1915)^{-}
-13116,1915,20,15,120,40,40,1,5,-1,5,1,3,4,1,Sigma(1915),DDS,\overline{\Sigma}(1915)^{+}
13122,1405.1,1.3,1,50.5,2,2,0,5,-1,5,1,0,4,0,Lambda(1405),uds,\Lambda(1405)
-13122,1405.1,1.3,1,50.5,2,2,0,5,1,5,1,0,4,0,Lambda(1405),UDS,\overline{\Lambda}(1405)
13124,1690,5,5,70,10,10,0,5,-1,5,1,0,4,1,Lambda(1690),uds,\Lambda(1690)
-13124,1690,5,5,70,10,10,0,5,1,5,1,0,4,1,Lambda(1690),UDS,\overline{\Lambda}(1690)
13126,1825,5,5,90,30,30,0,5,-1,5,1,0,4,1,Lambda(1830),uds,\Lambda(1830)
-13126,1825,5,5,90,30,30,0,5,1,5,1,0,4,1,Lambda(1830),UDS,\overline{\Lambda}(1830)
13212,1660,20,20,200,100,100,1,5,1,5,1,0,3,0,Sigma(1660),uds,\Sigma(1660)^{0}
-13212,1660,20,20,200,100,100,1,5,-1,5,1,0,3,0,Sigma(1660),UDS,\overline{\Sigma}(1660)^{0}
13214,1675,10,10,70,30,30,1,5,-1,5,1,0,4,1,Sigma(1670),uds,\Sigma(1670)^{0}
-13214,1675,10,10,70,30,30,1,5,1,5,1,0,4,1,Sigma(1670),UDS,\overline{\Sigma}(1670)^{0}
13216,1915,20,15,120,40,40,1,5,1,5,1,0,4,1,Sigma(1915),uds,\Sigma(1915)^{0}
-13216,1915,20,15,120,40,40,1,5,-1,5,1,0,4,1,Sigma(1915),UDS,\overline{\Sigma}(1915)^{0}
13222,1660,20,20,200,100,100,1,5,1,5,1,3,3,0,Sigma(1660),uus,\Sigma(1660)^{+}
-13222,1660,20,20,200,100,100,1,5,-1,5,1,-3,3,0,Sigma(1660),UUS,\overline{\Sigma}(1660)^{-}
13224,1675,10,10,70,30,30,1,5,-1,5,1,3,4,1,Sigma(1670),uus,\Sigma(1670)^{+}
-13224,1675,10,10,70,30,30,1,5,1,5,1,-3,4,1,Sigma(1670),UUS,\overline{\Sigma}(1670)^{-}
13226,1915,20,15,120,40,40,1,5,1,5,1,3,4,1,Sigma(1915),uus,\Sigma(1915)^{+}
-13226,1915,20,15,120,40,40,1,5,-1,5,1,-3,4,1,Sigma(1915),UUS,\overline{\Sigma}(1915)^{-}
13314,1823,5,5,24,15,10,1/2,5,-1,5,1,-3,3,1,Xi(1820),dss,\Xi(1820)^{-}
-13314,1823,5,5,24,15,10,1/2,5,1,5,1,3,3,1,Xi(1820),DSS,\overline{\Xi}(1820)^{+}
13324,1823,5,5,24,15,10,1/2,5,-1,5,1,0,3,1,Xi(1820),uss,\Xi(1820)^{0}
-13324,1823,5,5,24,15,10,1/2,5,1,5,1,0,3,1,Xi(1820),USS,\overline{\Xi}(1820)^{0}
14122,2592.25,0.28,0.28,2.6,0.6,0.6,0,5,-1,5,1,3,3,0,Lambda(c)(2595),udc,\Lambda_{c}(2593)^{+}
-14122,2592.25,0.28,0.28,2.6,0.6,0.6,0,5,1,5,1,-3,3,0,Lambda(c)(2595),UDC,\overline{\Lambda}_{c}(2593)^{-}
20113,1230,40,40,420,180,180,1,-1,1,1,0,0,0,0,a(1)(1260),(uU-dD)/sqrt(2),a_{1}(1260)^{0}
20213,1230,40,40,420,180,180,1,-1,1,5,2,3,0,0,a(1)(1260),uD,a_{1}(1260)^{+}
-20213,1230,40,40,420,180,180,1,-1,1,5,2,-3,0,0,a(1)(1260),Ud,a_{1}(1260)^{-}
20223,1281.9,0.5,0.5,22.7,1.1,1.1,0,1,1,1,0,0,0,0,f(1)(1285),x(uU+dD)+y(sS),f_{1}(1285)
20313,1403,7,7,174,13,13,1/2,5,1,5,1,0,0,0,K(1)(1400),dS,K_{1}(1400)^{0}
-20313,1403,7,7,174,13,13,1/2,5,1,5,1,0,0,0,K(1)(1400),Ds,\overline{K}_{1}(1400)^{0}
20315,1819,12,12,264,34,34,1/2,5,-1,5,1,0,0,0,K(2)(1820),dS,K_{2}(1820)^{0}
-20315,1819,12,12,264,34,34,1/2,5,-1,5,1,0,0,0,K(2)(1820),Ds,\overline{K}_{2}(1820)^{0}
20323,1403,7,7,174,13,13,1/2,5,1,5,2,3,0,0,K(1)(1400),uS,K_{1}(1400)^{+}
-20323,1403,7,7,174,13,13,1/2,5,1,5,2,-3,0,0,K(1)(1400),Us,K_{1}(1400)^{-}
20325,1819,12,12,264,34,34,1/2,5,-1,5,2,3,0,0,K(2)(1820),uS,K_{2}(1820)^{+}
-20325,1819,12,12,264,34,34,1/2,5,-1,5,2,-3,0,0,K(2)(1820),Us,K_{2}(1820)^{-}
20333,1426.3,0.9,0.9,54.5,2.6,2.6,0,1,1,1,0,0,0,0,f(1)(1420),x(uU+dD)+y(sS),f_{1}(1420)
20423,2412,9,9,314,29,29,1/2,5,1,5,1,0,0,2,D(1)(2430),cU,D_{1}(2430)^{0}
-20423,2412,9,9,314,29,29,1/2,5,1,5,1,0,0,2,D(1)(2430),Cu,\overline{D}_{1}(2430)^{0}
20433,2459.5,0.6,0.6,6.3,-1,-1,0,5,1,5,2,3,0,0,D(s1)(2460),cS,D_{s1}(2460)^{+}
